name=000000_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.31999999999999995
name=000151_19, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.09999999999999976
name=000053_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000152_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000053_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000053_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000152_01, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000053_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000152_02, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000053_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000152_03, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000053_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000152_04, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000053_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000152_05, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000054_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000054_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000152_06, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000054_02, ax=0.009999999999999953, cx=0.019999999999999907, cz=-0.38
name=000152_07, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000054_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.38
name=000152_08, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000054_04, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.4
name=000152_09, ax=0.009999999999999953, cx=0.019999999999999907, cz=-0.1399999999999998
name=000054_05, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.4
name=000152_10, ax=0.009999999999999953, cx=0.019999999999999907, cz=-0.1399999999999998
name=000054_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000152_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000054_07, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000152_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000054_08, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000152_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000054_09, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000152_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000054_10, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000152_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000054_11, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000152_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1599999999999998
name=000054_12, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000152_17, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000054_13, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.4
name=000152_18, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000054_14, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.4
name=000152_19, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000054_15, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.4
name=000153_00, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.1599999999999998
name=000054_16, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.4
name=000153_01, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.1399999999999998
name=000054_17, ax=-4.163336342344337e-17, cx=0.039999999999999925, cz=-0.4
name=000153_02, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.1399999999999998
name=000054_18, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.2799999999999999
name=000153_03, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.11999999999999977
name=000054_19, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.2799999999999999
name=000153_04, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.1399999999999998
name=000153_05, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.1399999999999998
name=000055_00, ax=-0.010000000000000037, cx=0.029999999999999916, cz=-0.36
name=000153_06, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.17999999999999983
name=000055_01, ax=-4.163336342344337e-17, cx=0.039999999999999925, cz=-0.4
name=000153_07, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.1599999999999998
name=000055_02, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.31999999999999995
name=000153_08, ax=-4.163336342344337e-17, cx=-0.04000000000000005, cz=-0.19999999999999984
name=000055_03, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.33999999999999997
name=000153_09, ax=-4.163336342344337e-17, cx=-0.04000000000000005, cz=-0.19999999999999984
name=000055_04, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000153_10, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.17999999999999983
name=000055_05, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000153_11, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.17999999999999983
name=000055_06, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000153_12, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.1599999999999998
name=000055_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.33999999999999997
name=000153_13, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.11999999999999977
name=000153_14, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.11999999999999977
name=000055_08, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.36
name=000153_15, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.1399999999999998
name=000055_09, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.33999999999999997
name=000055_10, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.29999999999999993
name=000153_16, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.1399999999999998
name=000055_11, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000153_17, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.1399999999999998
name=000055_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.4
name=000153_18, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.11999999999999977
name=000055_13, ax=-0.010000000000000037, cx=-0.030000000000000054, cz=-0.4
name=000153_19, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.11999999999999977
name=000055_14, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.4
name=000154_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.11999999999999977
name=000055_15, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.4
name=000154_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000055_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000154_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000055_17, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000154_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000055_18, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000154_04, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000055_19, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.36
name=000154_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000056_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.29999999999999993
name=000154_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000056_01, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000154_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000056_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.4
name=000154_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000056_03, ax=-0.010000000000000037, cx=-0.030000000000000054, cz=-0.4
name=000154_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000056_04, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.4
name=000154_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000056_05, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.4
name=000154_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000056_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000154_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000056_07, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000154_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000056_08, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000154_14, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.1599999999999998
name=000056_09, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.36
name=000154_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000056_10, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000154_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000056_11, ax=-0.010000000000000037, cx=-0.050000000000000044, cz=-0.4
name=000154_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000056_12, ax=-0.02000000000000003, cx=-0.04000000000000005, cz=-0.4
name=000154_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000056_13, ax=-0.010000000000000037, cx=0.10999999999999988, cz=-0.4
name=000056_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000154_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000155_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000056_15, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.31999999999999995
name=000155_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000056_16, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.31999999999999995
name=000155_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000056_17, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.33999999999999997
name=000155_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000056_18, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.33999999999999997
name=000155_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000056_19, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.33999999999999997
name=000057_00, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.09999999999999976
name=000155_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_01, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.09999999999999976
name=000155_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_02, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.09999999999999976
name=000155_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000155_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_04, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000155_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000155_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000155_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000155_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000155_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000155_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_10, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000155_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_11, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.11999999999999977
name=000155_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_12, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.11999999999999977
name=000155_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000155_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_14, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000155_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_15, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000156_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_16, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000156_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_17, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000156_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000156_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000057_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000156_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000156_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_01, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.11999999999999977
name=000156_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_02, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.11999999999999977
name=000156_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000156_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000156_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_04, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000156_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000156_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_06, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000156_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_07, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000156_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000156_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000058_10, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.38
name=000156_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.19999999999999984
name=000156_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000156_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_13, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.4
name=000156_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000156_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000058_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000157_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000058_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000157_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.36
name=000157_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000058_17, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000058_18, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000157_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000058_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000157_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000059_00, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.38
name=000157_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000059_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.19999999999999984
name=000157_06, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000059_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000157_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000059_03, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.4
name=000157_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000059_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000157_09, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000059_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000157_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.4
name=000059_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000157_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.38
name=000157_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.4
name=000059_07, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000157_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000059_08, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000157_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.4
name=000059_09, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000157_15, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.38
name=000059_10, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000059_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000157_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000059_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000157_17, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000059_13, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.21999999999999986
name=000157_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000059_14, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000157_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000059_15, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
name=000158_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000059_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000158_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000059_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000158_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000059_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000158_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000059_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000158_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000060_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.36
name=000158_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000060_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.33999999999999997
name=000158_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000060_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000158_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
name=000158_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000060_03, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000158_09, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.4
name=000060_04, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.31999999999999995
name=000158_10, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000060_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.33999999999999997
name=000158_11, ax=-4.163336342344337e-17, cx=-0.07000000000000003, cz=-0.4
name=000060_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000158_12, ax=-4.163336342344337e-17, cx=-0.10000000000000002, cz=-0.4
name=000060_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000158_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000060_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000158_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2599999999999999
name=000060_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000158_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000060_10, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000158_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000060_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000158_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000060_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000158_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000060_13, ax=-0.010000000000000037, cx=-0.030000000000000054, cz=-0.33999999999999997
name=000158_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000060_14, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.4
name=000159_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000060_15, ax=-0.010000000000000037, cx=0.029999999999999916, cz=-0.4
name=000159_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000060_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.4
name=000159_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000060_17, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.4
name=000159_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000060_18, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000159_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000060_19, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.4
name=000159_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.23999999999999988
